CONF FIE WVL CX_IDA CY_IDA CX_DET CY_DET MAG_Y RMS_X RMS_Y
23 1 3960.000 0.000 0.011 -22.179 -18.791 0.03381 2.77 2.62
23 2 3960.000 16.625 0.029 -21.597 -18.811 0.03371 2.25 2.33
23 3 3960.000 -16.621 0.024 -22.761 -18.775 0.03374 3.46 2.89
23 1 3970.000 0.000 0.011 -22.179 -18.555 0.03381 2.72 2.60
23 2 3970.000 16.625 0.029 -21.597 -18.574 0.03372 2.19 2.31
23 3 3970.000 -16.621 0.024 -22.761 -18.538 0.03374 3.41 2.88
23 1 3980.000 0.000 0.011 -22.179 -18.318 0.03381 2.66 2.58
23 2 3980.000 16.625 0.029 -21.597 -18.338 0.03372 2.13 2.29
23 3 3980.000 -16.621 0.024 -22.761 -18.301 0.03374 3.37 2.87
23 1 3990.000 0.000 0.011 -22.179 -18.081 0.03381 2.60 2.56
23 2 3990.000 16.625 0.029 -21.597 -18.101 0.03372 2.07 2.28
23 3 3990.000 -16.621 0.024 -22.761 -18.064 0.03374 3.32 2.87
23 1 4000.000 0.000 0.011 -22.179 -17.844 0.03381 2.55 2.55
23 2 4000.000 16.625 0.029 -21.597 -17.864 0.03372 2.02 2.26
23 3 4000.000 -16.621 0.024 -22.761 -17.827 0.03375 3.27 2.86
23 1 4010.000 0.000 0.011 -22.179 -17.607 0.03382 2.49 2.53
23 2 4010.000 16.625 0.029 -21.597 -17.626 0.03372 1.96 2.25
23 3 4010.000 -16.621 0.024 -22.762 -17.590 0.03375 3.23 2.86
23 1 4020.000 0.000 0.011 -22.179 -17.370 0.03382 2.44 2.52
23 2 4020.000 16.625 0.029 -21.597 -17.389 0.03373 1.91 2.23
23 3 4020.000 -16.621 0.024 -22.762 -17.353 0.03375 3.19 2.86
23 1 4030.000 0.000 0.011 -22.179 -17.132 0.03382 2.39 2.50
23 2 4030.000 16.625 0.029 -21.597 -17.152 0.03373 1.86 2.22
23 3 4030.000 -16.621 0.024 -22.762 -17.116 0.03375 3.14 2.86
23 1 4040.000 0.000 0.011 -22.179 -16.895 0.03382 2.33 2.49
23 2 4040.000 16.625 0.029 -21.597 -16.914 0.03373 1.80 2.21
23 3 4040.000 -16.621 0.024 -22.762 -16.878 0.03375 3.10 2.86
23 1 4050.000 0.000 0.011 -22.179 -16.657 0.03382 2.28 2.47
23 2 4050.000 16.625 0.029 -21.597 -16.677 0.03373 1.76 2.20
23 3 4050.000 -16.621 0.024 -22.762 -16.641 0.03376 3.06 2.86
23 1 4060.000 0.000 0.011 -22.179 -16.419 0.03382 2.24 2.46
23 2 4060.000 16.625 0.029 -21.597 -16.439 0.03373 1.71 2.19
23 3 4060.000 -16.621 0.024 -22.762 -16.403 0.03376 3.03 2.87
23 1 4070.000 0.000 0.011 -22.179 -16.182 0.03383 2.19 2.45
23 2 4070.000 16.625 0.029 -21.597 -16.201 0.03374 1.67 2.18
23 3 4070.000 -16.621 0.024 -22.762 -16.165 0.03376 2.99 2.87
23 1 4080.000 0.000 0.011 -22.179 -15.944 0.03383 2.15 2.44
23 2 4080.000 16.625 0.029 -21.597 -15.963 0.03374 1.63 2.17
23 3 4080.000 -16.621 0.024 -22.761 -15.927 0.03376 2.96 2.88
23 1 4090.000 0.000 0.011 -22.179 -15.706 0.03383 2.11 2.43
23 2 4090.000 16.625 0.029 -21.597 -15.725 0.03374 1.59 2.16
23 3 4090.000 -16.621 0.024 -22.761 -15.689 0.03376 2.93 2.88
23 1 4100.000 0.000 0.011 -22.179 -15.468 0.03383 2.07 2.42
23 2 4100.000 16.625 0.029 -21.597 -15.487 0.03374 1.56 2.16
23 3 4100.000 -16.621 0.024 -22.761 -15.451 0.03376 2.90 2.89
23 1 4110.000 0.000 0.011 -22.179 -15.230 0.03383 2.04 2.41
23 2 4110.000 16.625 0.029 -21.597 -15.249 0.03374 1.54 2.15
23 3 4110.000 -16.621 0.024 -22.761 -15.213 0.03377 2.87 2.90
23 1 4120.000 0.000 0.011 -22.179 -14.991 0.03383 2.01 2.41
23 2 4120.000 16.625 0.029 -21.597 -15.011 0.03374 1.51 2.15
23 3 4120.000 -16.621 0.024 -22.761 -14.975 0.03377 2.85 2.91
23 1 4130.000 0.000 0.011 -22.178 -14.753 0.03383 1.98 2.40
23 2 4130.000 16.625 0.029 -21.597 -14.773 0.03375 1.49 2.14
23 3 4130.000 -16.621 0.024 -22.761 -14.736 0.03377 2.83 2.92
23 1 4140.000 0.000 0.011 -22.178 -14.515 0.03384 1.96 2.40
23 2 4140.000 16.625 0.029 -21.597 -14.534 0.03375 1.48 2.14
23 3 4140.000 -16.621 0.024 -22.761 -14.498 0.03377 2.81 2.94
23 1 4150.000 0.000 0.011 -22.178 -14.276 0.03384 1.94 2.39
23 2 4150.000 16.625 0.029 -21.596 -14.296 0.03375 1.47 2.14
23 3 4150.000 -16.621 0.024 -22.761 -14.260 0.03377 2.80 2.95
23 1 4160.000 0.000 0.011 -22.178 -14.037 0.03384 1.92 2.39
23 2 4160.000 16.625 0.029 -21.596 -14.057 0.03375 1.47 2.14
23 3 4160.000 -16.621 0.024 -22.761 -14.021 0.03377 2.79 2.97
23 1 4170.000 0.000 0.011 -22.178 -13.799 0.03384 1.91 2.39
23 2 4170.000 16.625 0.029 -21.596 -13.818 0.03375 1.47 2.14
23 3 4170.000 -16.621 0.024 -22.760 -13.782 0.03378 2.78 2.98
23 1 4180.000 0.000 0.011 -22.178 -13.560 0.03384 1.90 2.39
23 2 4180.000 16.625 0.029 -21.596 -13.579 0.03375 1.48 2.14
23 3 4180.000 -16.621 0.024 -22.760 -13.543 0.03378 2.77 3.00
23 1 4190.000 0.000 0.011 -22.178 -13.321 0.03384 1.90 2.39
23 2 4190.000 16.625 0.029 -21.596 -13.341 0.03376 1.49 2.14
23 3 4190.000 -16.621 0.024 -22.760 -13.305 0.03378 2.77 3.02
23 1 4200.000 0.000 0.011 -22.177 -13.082 0.03384 1.90 2.40
23 2 4200.000 16.625 0.029 -21.596 -13.102 0.03376 1.50 2.15
23 3 4200.000 -16.621 0.024 -22.760 -13.066 0.03378 2.77 3.03
23 1 4210.000 0.000 0.011 -22.177 -12.843 0.03385 1.90 2.40
23 2 4210.000 16.625 0.029 -21.595 -12.863 0.03376 1.52 2.15
23 3 4210.000 -16.621 0.024 -22.760 -12.827 0.03378 2.77 3.05
23 1 4220.000 0.000 0.011 -22.177 -12.604 0.03385 1.90 2.41
23 2 4220.000 16.625 0.029 -21.595 -12.623 0.03376 1.54 2.15
23 3 4220.000 -16.621 0.024 -22.759 -12.587 0.03378 2.78 3.07
23 1 4230.000 0.000 0.011 -22.177 -12.365 0.03385 1.91 2.41
23 2 4230.000 16.625 0.029 -21.595 -12.384 0.03376 1.56 2.16
23 3 4230.000 -16.621 0.024 -22.759 -12.348 0.03378 2.79 3.09
23 1 4240.000 0.000 0.011 -22.177 -12.125 0.03385 1.93 2.42
23 2 4240.000 16.625 0.029 -21.595 -12.145 0.03376 1.59 2.16
23 3 4240.000 -16.621 0.024 -22.759 -12.109 0.03379 2.80 3.11
23 1 4250.000 0.000 0.011 -22.176 -11.886 0.03385 1.94 2.42
23 2 4250.000 16.625 0.029 -21.595 -11.906 0.03376 1.62 2.16
23 3 4250.000 -16.621 0.024 -22.759 -11.870 0.03379 2.81 3.13
23 1 4260.000 0.000 0.011 -22.176 -11.647 0.03385 1.96 2.43
23 2 4260.000 16.625 0.029 -21.594 -11.666 0.03377 1.66 2.17
23 3 4260.000 -16.621 0.024 -22.759 -11.630 0.03379 2.82 3.15
23 1 4270.000 0.000 0.011 -22.176 -11.407 0.03385 1.98 2.44
23 2 4270.000 16.625 0.029 -21.594 -11.427 0.03377 1.69 2.18
23 3 4270.000 -16.621 0.024 -22.758 -11.391 0.03379 2.84 3.18
23 1 4280.000 0.000 0.011 -22.176 -11.167 0.03385 2.01 2.45
23 2 4280.000 16.625 0.029 -21.594 -11.187 0.03377 1.73 2.18
23 3 4280.000 -16.621 0.024 -22.758 -11.151 0.03379 2.86 3.20
23 1 4290.000 0.000 0.011 -22.175 -10.928 0.03386 2.03 2.46
23 2 4290.000 16.625 0.029 -21.594 -10.947 0.03377 1.77 2.19
23 3 4290.000 -16.621 0.024 -22.758 -10.911 0.03379 2.88 3.22
23 1 4300.000 0.000 0.011 -22.175 -10.688 0.03386 2.06 2.47
23 2 4300.000 16.625 0.029 -21.593 -10.708 0.03377 1.81 2.19
23 3 4300.000 -16.621 0.024 -22.758 -10.672 0.03380 2.90 3.24
23 1 4310.000 0.000 0.011 -22.175 -10.448 0.03386 2.09 2.48
23 2 4310.000 16.625 0.029 -21.593 -10.468 0.03377 1.85 2.20
23 3 4310.000 -16.621 0.024 -22.757 -10.432 0.03380 2.93 3.26
23 1 4320.000 0.000 0.011 -22.175 -10.208 0.03386 2.12 2.49
23 2 4320.000 16.625 0.029 -21.593 -10.228 0.03378 1.89 2.20
23 3 4320.000 -16.621 0.024 -22.757 -10.192 0.03380 2.95 3.29
23 1 4330.000 0.000 0.011 -22.174 -9.968 0.03386 2.15 2.50
23 2 4330.000 16.625 0.029 -21.593 -9.988 0.03378 1.94 2.21
23 3 4330.000 -16.621 0.024 -22.757 -9.952 0.03380 2.98 3.31
23 1 4340.000 0.000 0.011 -22.174 -9.728 0.03386 2.19 2.51
23 2 4340.000 16.625 0.029 -21.592 -9.748 0.03378 1.98 2.22
23 3 4340.000 -16.621 0.024 -22.756 -9.712 0.03380 3.00 3.33
23 1 4350.000 0.000 0.011 -22.174 -9.488 0.03386 2.22 2.52
23 2 4350.000 16.625 0.029 -21.592 -9.508 0.03378 2.02 2.22
23 3 4350.000 -16.621 0.024 -22.756 -9.472 0.03380 3.03 3.35
23 1 4360.000 0.000 0.011 -22.173 -9.248 0.03387 2.25 2.53
23 2 4360.000 16.625 0.029 -21.592 -9.268 0.03378 2.07 2.23
23 3 4360.000 -16.621 0.024 -22.756 -9.231 0.03380 3.06 3.37
23 1 4370.000 0.000 0.011 -22.173 -9.008 0.03387 2.29 2.55
23 2 4370.000 16.625 0.029 -21.591 -9.027 0.03378 2.11 2.23
23 3 4370.000 -16.621 0.024 -22.756 -8.991 0.03381 3.09 3.39
23 1 4380.000 0.000 0.011 -22.173 -8.767 0.03387 2.33 2.56
23 2 4380.000 16.625 0.029 -21.591 -8.787 0.03379 2.15 2.24
23 3 4380.000 -16.621 0.024 -22.755 -8.751 0.03381 3.12 3.42
23 1 4390.000 0.000 0.011 -22.173 -8.527 0.03387 2.36 2.57
23 2 4390.000 16.625 0.029 -21.591 -8.547 0.03379 2.20 2.25
23 3 4390.000 -16.621 0.024 -22.755 -8.511 0.03381 3.15 3.44
23 1 4400.000 0.000 0.011 -22.172 -8.287 0.03387 2.40 2.58
23 2 4400.000 16.625 0.029 -21.591 -8.306 0.03379 2.24 2.25
23 3 4400.000 -16.621 0.024 -22.755 -8.270 0.03381 3.18 3.46
23 1 4410.000 0.000 0.011 -22.172 -8.046 0.03387 2.43 2.60
23 2 4410.000 16.625 0.029 -21.590 -8.066 0.03379 2.28 2.26
23 3 4410.000 -16.621 0.024 -22.754 -8.030 0.03381 3.21 3.48
23 1 4420.000 0.000 0.011 -22.172 -7.806 0.03388 2.47 2.61
23 2 4420.000 16.625 0.029 -21.590 -7.825 0.03379 2.32 2.26
23 3 4420.000 -16.621 0.024 -22.754 -7.789 0.03381 3.24 3.50
23 1 4430.000 0.000 0.011 -22.171 -7.565 0.03388 2.50 2.62
23 2 4430.000 16.625 0.029 -21.590 -7.584 0.03379 2.36 2.26
23 3 4430.000 -16.621 0.024 -22.754 -7.548 0.03382 3.27 3.52
23 1 4440.000 0.000 0.011 -22.171 -7.324 0.03388 2.54 2.63
23 2 4440.000 16.625 0.029 -21.589 -7.344 0.03380 2.40 2.27
23 3 4440.000 -16.621 0.024 -22.753 -7.308 0.03382 3.30 3.54
23 1 4450.000 0.000 0.011 -22.171 -7.083 0.03388 2.57 2.64
23 2 4450.000 16.625 0.029 -21.589 -7.103 0.03380 2.44 2.27
23 3 4450.000 -16.621 0.024 -22.753 -7.067 0.03382 3.33 3.56
23 1 4460.000 0.000 0.011 -22.170 -6.843 0.03388 2.61 2.66
23 2 4460.000 16.625 0.029 -21.589 -6.862 0.03380 2.48 2.28
23 3 4460.000 -16.621 0.024 -22.753 -6.826 0.03382 3.36 3.58
23 1 4470.000 0.000 0.011 -22.170 -6.602 0.03388 2.64 2.67
23 2 4470.000 16.625 0.029 -21.588 -6.621 0.03380 2.52 2.28
23 3 4470.000 -16.621 0.024 -22.752 -6.585 0.03382 3.39 3.59
23 1 4480.000 0.000 0.011 -22.170 -6.361 0.03389 2.68 2.68
23 2 4480.000 16.625 0.029 -21.588 -6.380 0.03380 2.56 2.28
23 3 4480.000 -16.621 0.024 -22.752 -6.344 0.03383 3.42 3.61
23 1 4490.000 0.000 0.011 -22.169 -6.120 0.03389 2.71 2.69
23 2 4490.000 16.625 0.029 -21.588 -6.139 0.03380 2.59 2.28
23 3 4490.000 -16.621 0.024 -22.752 -6.103 0.03383 3.45 3.63
23 1 4500.000 0.000 0.011 -22.169 -5.878 0.03389 2.74 2.70
23 2 4500.000 16.625 0.029 -21.587 -5.898 0.03381 2.62 2.29
23 3 4500.000 -16.621 0.024 -22.751 -5.862 0.03383 3.48 3.65
23 1 4510.000 0.000 0.011 -22.169 -5.637 0.03389 2.77 2.71
23 2 4510.000 16.625 0.029 -21.587 -5.657 0.03381 2.66 2.29
23 3 4510.000 -16.621 0.024 -22.751 -5.621 0.03383 3.51 3.66
23 1 4520.000 0.000 0.011 -22.168 -5.396 0.03389 2.80 2.72
23 2 4520.000 16.625 0.029 -21.587 -5.416 0.03381 2.69 2.29
23 3 4520.000 -16.621 0.024 -22.751 -5.379 0.03383 3.53 3.68
23 1 4530.000 0.000 0.011 -22.168 -5.155 0.03389 2.83 2.74
23 2 4530.000 16.625 0.029 -21.587 -5.174 0.03381 2.72 2.29
23 3 4530.000 -16.621 0.024 -22.750 -5.138 0.03384 3.56 3.69
23 1 4540.000 0.000 0.011 -22.168 -4.913 0.03390 2.86 2.75
23 2 4540.000 16.625 0.029 -21.586 -4.933 0.03381 2.75 2.29
23 3 4540.000 -16.621 0.024 -22.750 -4.897 0.03384 3.59 3.71
23 1 4550.000 0.000 0.011 -22.168 -4.672 0.03390 2.88 2.76
23 2 4550.000 16.625 0.029 -21.586 -4.692 0.03382 2.78 2.29
23 3 4550.000 -16.621 0.024 -22.750 -4.655 0.03384 3.61 3.72
23 1 4560.000 0.000 0.011 -22.167 -4.431 0.03390 2.91 2.77
23 2 4560.000 16.625 0.029 -21.586 -4.450 0.03382 2.80 2.29
23 3 4560.000 -16.621 0.024 -22.750 -4.414 0.03384 3.64 3.74
23 1 4570.000 0.000 0.011 -22.167 -4.189 0.03390 2.93 2.78
23 2 4570.000 16.625 0.029 -21.585 -4.209 0.03382 2.83 2.29
23 3 4570.000 -16.621 0.024 -22.749 -4.172 0.03384 3.66 3.75
23 1 4580.000 0.000 0.011 -22.167 -3.947 0.03390 2.96 2.79
23 2 4580.000 16.625 0.029 -21.585 -3.967 0.03382 2.85 2.29
23 3 4580.000 -16.621 0.024 -22.749 -3.931 0.03385 3.68 3.76
23 1 4590.000 0.000 0.011 -22.166 -3.706 0.03391 2.98 2.79
23 2 4590.000 16.625 0.029 -21.585 -3.726 0.03382 2.88 2.29
23 3 4590.000 -16.621 0.024 -22.749 -3.689 0.03385 3.70 3.78
23 1 4600.000 0.000 0.011 -22.166 -3.464 0.03391 3.00 2.80
23 2 4600.000 16.625 0.029 -21.584 -3.484 0.03383 2.90 2.29
23 3 4600.000 -16.621 0.024 -22.748 -3.447 0.03385 3.72 3.79
23 1 4610.000 0.000 0.011 -22.166 -3.222 0.03391 3.02 2.81
23 2 4610.000 16.625 0.029 -21.584 -3.242 0.03383 2.92 2.29
23 3 4610.000 -16.621 0.024 -22.748 -3.206 0.03385 3.74 3.80
23 1 4620.000 0.000 0.011 -22.165 -2.981 0.03391 3.04 2.82
23 2 4620.000 16.625 0.029 -21.584 -3.000 0.03383 2.94 2.29
23 3 4620.000 -16.621 0.024 -22.748 -2.964 0.03385 3.76 3.81
23 1 4630.000 0.000 0.011 -22.165 -2.739 0.03391 3.06 2.83
23 2 4630.000 16.625 0.029 -21.583 -2.758 0.03383 2.95 2.28
23 3 4630.000 -16.621 0.024 -22.747 -2.722 0.03386 3.78 3.82
23 1 4640.000 0.000 0.011 -22.165 -2.497 0.03392 3.07 2.84
23 2 4640.000 16.625 0.029 -21.583 -2.516 0.03384 2.97 2.28
23 3 4640.000 -16.621 0.024 -22.747 -2.480 0.03386 3.79 3.83
23 1 4650.000 0.000 0.011 -22.164 -2.255 0.03392 3.09 2.84
23 2 4650.000 16.625 0.029 -21.583 -2.274 0.03384 2.99 2.28
23 3 4650.000 -16.621 0.024 -22.747 -2.238 0.03386 3.81 3.84
23 1 4660.000 0.000 0.011 -22.164 -2.013 0.03392 3.10 2.85
23 2 4660.000 16.625 0.029 -21.583 -2.032 0.03384 3.00 2.27
23 3 4660.000 -16.621 0.024 -22.746 -1.996 0.03386 3.82 3.85
23 1 4670.000 0.000 0.011 -22.164 -1.771 0.03392 3.11 2.86
23 2 4670.000 16.625 0.029 -21.582 -1.790 0.03384 3.01 2.27
23 3 4670.000 -16.621 0.024 -22.746 -1.754 0.03387 3.84 3.86
23 1 4680.000 0.000 0.011 -22.164 -1.528 0.03393 3.13 2.86
23 2 4680.000 16.625 0.029 -21.582 -1.548 0.03384 3.02 2.27
23 3 4680.000 -16.621 0.024 -22.746 -1.512 0.03387 3.85 3.87
23 1 4690.000 0.000 0.011 -22.163 -1.286 0.03393 3.14 2.87
23 2 4690.000 16.625 0.029 -21.582 -1.306 0.03385 3.03 2.26
23 3 4690.000 -16.621 0.024 -22.746 -1.269 0.03387 3.86 3.88
23 1 4700.000 0.000 0.011 -22.163 -1.044 0.03393 3.15 2.88
23 2 4700.000 16.625 0.029 -21.581 -1.064 0.03385 3.04 2.26
23 3 4700.000 -16.621 0.024 -22.745 -1.027 0.03387 3.87 3.89
23 1 4710.000 0.000 0.011 -22.163 -0.802 0.03393 3.15 2.88
23 2 4710.000 16.625 0.029 -21.581 -0.821 0.03385 3.04 2.25
23 3 4710.000 -16.621 0.024 -22.745 -0.785 0.03388 3.88 3.90
23 1 4720.000 0.000 0.011 -22.162 -0.559 0.03394 3.16 2.89
23 2 4720.000 16.625 0.029 -21.581 -0.579 0.03385 3.05 2.25
23 3 4720.000 -16.621 0.024 -22.745 -0.542 0.03388 3.89 3.90
23 1 4730.000 0.000 0.011 -22.162 -0.317 0.03394 3.16 2.89
23 2 4730.000 16.625 0.029 -21.581 -0.337 0.03386 3.05 2.24
23 3 4730.000 -16.621 0.024 -22.744 -0.300 0.03388 3.89 3.91
23 1 4740.000 0.000 0.011 -22.162 -0.074 0.03394 3.17 2.90
23 2 4740.000 16.625 0.029 -21.580 -0.094 0.03386 3.06 2.24
23 3 4740.000 -16.621 0.024 -22.744 -0.057 0.03388 3.90 3.92
23 1 4750.000 0.000 0.011 -22.162 0.168 0.03394 3.17 2.90
23 2 4750.000 16.625 0.029 -21.580 0.148 0.03386 3.06 2.23
23 3 4750.000 -16.621 0.024 -22.744 0.185 0.03389 3.90 3.92
23 1 4760.000 0.000 0.011 -22.161 0.411 0.03395 3.17 2.91
23 2 4760.000 16.625 0.029 -21.580 0.391 0.03387 3.06 2.22
23 3 4760.000 -16.621 0.024 -22.744 0.428 0.03389 3.91 3.93
23 1 4770.000 0.000 0.011 -22.161 0.654 0.03395 3.17 2.91
23 2 4770.000 16.625 0.029 -21.580 0.634 0.03387 3.05 2.22
23 3 4770.000 -16.621 0.024 -22.743 0.670 0.03389 3.91 3.94
23 1 4780.000 0.000 0.011 -22.161 0.896 0.03395 3.17 2.92
23 2 4780.000 16.625 0.029 -21.579 0.876 0.03387 3.05 2.21
23 3 4780.000 -16.621 0.024 -22.743 0.913 0.03390 3.91 3.94
23 1 4790.000 0.000 0.011 -22.161 1.139 0.03396 3.17 2.92
23 2 4790.000 16.625 0.029 -21.579 1.119 0.03387 3.05 2.20
23 3 4790.000 -16.621 0.024 -22.743 1.156 0.03390 3.91 3.95
23 1 4800.000 0.000 0.011 -22.160 1.382 0.03396 3.17 2.93
23 2 4800.000 16.625 0.029 -21.579 1.362 0.03388 3.04 2.20
23 3 4800.000 -16.621 0.024 -22.743 1.399 0.03390 3.91 3.95
23 1 4810.000 0.000 0.011 -22.160 1.625 0.03396 3.16 2.93
23 2 4810.000 16.625 0.029 -21.579 1.605 0.03388 3.03 2.19
23 3 4810.000 -16.621 0.024 -22.742 1.642 0.03390 3.91 3.96
23 1 4820.000 0.000 0.011 -22.160 1.868 0.03396 3.16 2.94
23 2 4820.000 16.625 0.029 -21.578 1.848 0.03388 3.02 2.18
23 3 4820.000 -16.621 0.024 -22.742 1.885 0.03391 3.90 3.96
23 1 4830.000 0.000 0.011 -22.160 2.111 0.03397 3.15 2.94
23 2 4830.000 16.625 0.029 -21.578 2.091 0.03389 3.01 2.17
23 3 4830.000 -16.621 0.024 -22.742 2.128 0.03391 3.90 3.97
23 1 4840.000 0.000 0.011 -22.159 2.354 0.03397 3.14 2.94
23 2 4840.000 16.625 0.029 -21.578 2.334 0.03389 3.00 2.17
23 3 4840.000 -16.621 0.024 -22.742 2.371 0.03391 3.89 3.97
23 1 4850.000 0.000 0.011 -22.159 2.597 0.03397 3.13 2.95
23 2 4850.000 16.625 0.029 -21.578 2.577 0.03389 2.99 2.16
23 3 4850.000 -16.621 0.024 -22.741 2.614 0.03392 3.89 3.97
23 1 4860.000 0.000 0.011 -22.159 2.840 0.03398 3.12 2.95
23 2 4860.000 16.625 0.029 -21.578 2.820 0.03389 2.97 2.15
23 3 4860.000 -16.621 0.024 -22.741 2.857 0.03392 3.88 3.98
23 1 4870.000 0.000 0.011 -22.159 3.083 0.03398 3.11 2.96
23 2 4870.000 16.625 0.029 -21.577 3.063 0.03390 2.96 2.14
23 3 4870.000 -16.621 0.024 -22.741 3.100 0.03392 3.87 3.98
23 1 4880.000 0.000 0.011 -22.159 3.326 0.03398 3.10 2.96
23 2 4880.000 16.625 0.029 -21.577 3.306 0.03390 2.94 2.13
23 3 4880.000 -16.621 0.024 -22.741 3.343 0.03393 3.86 3.98
23 1 4890.000 0.000 0.011 -22.158 3.570 0.03399 3.08 2.96
23 2 4890.000 16.625 0.029 -21.577 3.550 0.03390 2.92 2.12
23 3 4890.000 -16.621 0.024 -22.741 3.587 0.03393 3.85 3.99
23 1 4900.000 0.000 0.011 -22.158 3.813 0.03399 3.07 2.97
23 2 4900.000 16.625 0.029 -21.577 3.793 0.03391 2.90 2.11
23 3 4900.000 -16.621 0.024 -22.740 3.830 0.03393 3.84 3.99
23 1 4910.000 0.000 0.011 -22.158 4.057 0.03399 3.05 2.97
23 2 4910.000 16.625 0.029 -21.577 4.037 0.03391 2.88 2.11
23 3 4910.000 -16.621 0.024 -22.740 4.074 0.03394 3.83 3.99
23 1 4920.000 0.000 0.011 -22.158 4.300 0.03400 3.04 2.97
23 2 4920.000 16.625 0.029 -21.576 4.280 0.03391 2.86 2.10
23 3 4920.000 -16.621 0.024 -22.740 4.317 0.03394 3.82 4.00
23 1 4930.000 0.000 0.011 -22.158 4.544 0.03400 3.02 2.98
23 2 4930.000 16.625 0.029 -21.576 4.524 0.03392 2.84 2.09
23 3 4930.000 -16.621 0.024 -22.740 4.561 0.03395 3.81 4.00
23 1 4940.000 0.000 0.011 -22.158 4.787 0.03400 3.00 2.98
23 2 4940.000 16.625 0.029 -21.576 4.767 0.03392 2.81 2.08
23 3 4940.000 -16.621 0.024 -22.740 4.804 0.03395 3.79 4.00
23 1 4950.000 0.000 0.011 -22.157 5.031 0.03401 2.98 2.99
23 2 4950.000 16.625 0.029 -21.576 5.011 0.03393 2.79 2.07
23 3 4950.000 -16.621 0.024 -22.740 5.048 0.03395 3.78 4.01
23 1 4960.000 0.000 0.011 -22.157 5.275 0.03401 2.96 2.99
23 2 4960.000 16.625 0.029 -21.576 5.254 0.03393 2.76 2.06
23 3 4960.000 -16.621 0.024 -22.739 5.292 0.03396 3.76 4.01
23 1 4970.000 0.000 0.011 -22.157 5.518 0.03402 2.94 3.00
23 2 4970.000 16.625 0.029 -21.576 5.498 0.03393 2.73 2.05
23 3 4970.000 -16.621 0.024 -22.739 5.535 0.03396 3.75 4.01
23 1 4980.000 0.000 0.011 -22.157 5.762 0.03402 2.92 3.00
23 2 4980.000 16.625 0.029 -21.576 5.742 0.03394 2.70 2.04
23 3 4980.000 -16.621 0.024 -22.739 5.779 0.03396 3.73 4.02
23 1 4990.000 0.000 0.011 -22.157 6.006 0.03402 2.90 3.00
23 2 4990.000 16.625 0.029 -21.575 5.986 0.03394 2.67 2.03
23 3 4990.000 -16.621 0.024 -22.739 6.023 0.03397 3.71 4.02
23 1 5000.000 0.000 0.011 -22.157 6.250 0.03403 2.87 3.01
23 2 5000.000 16.625 0.029 -21.575 6.230 0.03394 2.64 2.02
23 3 5000.000 -16.621 0.024 -22.739 6.267 0.03397 3.69 4.02
23 1 5010.000 0.000 0.011 -22.157 6.494 0.03403 2.85 3.01
23 2 5010.000 16.625 0.029 -21.575 6.474 0.03395 2.61 2.01
23 3 5010.000 -16.621 0.024 -22.739 6.511 0.03398 3.68 4.03
23 1 5020.000 0.000 0.011 -22.157 6.738 0.03403 2.82 3.02
23 2 5020.000 16.625 0.029 -21.575 6.718 0.03395 2.58 2.00
23 3 5020.000 -16.621 0.024 -22.739 6.755 0.03398 3.66 4.03
23 1 5030.000 0.000 0.011 -22.156 6.982 0.03404 2.80 3.03
23 2 5030.000 16.625 0.029 -21.575 6.962 0.03396 2.54 1.99
23 3 5030.000 -16.621 0.024 -22.739 6.999 0.03398 3.64 4.03
23 1 5040.000 0.000 0.011 -22.156 7.226 0.03404 2.77 3.03
23 2 5040.000 16.625 0.029 -21.575 7.206 0.03396 2.51 1.98
23 3 5040.000 -16.621 0.024 -22.738 7.243 0.03399 3.62 4.04
23 1 5050.000 0.000 0.011 -22.156 7.470 0.03405 2.75 3.04
23 2 5050.000 16.625 0.029 -21.575 7.450 0.03396 2.47 1.97
23 3 5050.000 -16.621 0.024 -22.738 7.488 0.03399 3.60 4.04
23 1 5060.000 0.000 0.011 -22.156 7.715 0.03405 2.72 3.04
23 2 5060.000 16.625 0.029 -21.575 7.694 0.03397 2.43 1.96
23 3 5060.000 -16.621 0.024 -22.738 7.732 0.03400 3.58 4.04
23 1 5070.000 0.000 0.011 -22.156 7.959 0.03406 2.69 3.05
23 2 5070.000 16.625 0.029 -21.575 7.939 0.03397 2.39 1.95
23 3 5070.000 -16.621 0.024 -22.738 7.976 0.03400 3.56 4.05
23 1 5080.000 0.000 0.011 -22.156 8.203 0.03406 2.67 3.06
23 2 5080.000 16.625 0.029 -21.575 8.183 0.03398 2.35 1.94
23 3 5080.000 -16.621 0.024 -22.738 8.220 0.03401 3.54 4.05
23 1 5090.000 0.000 0.011 -22.156 8.448 0.03406 2.64 3.07
23 2 5090.000 16.625 0.029 -21.575 8.427 0.03398 2.31 1.94
23 3 5090.000 -16.621 0.024 -22.738 8.465 0.03401 3.52 4.06
23 1 5100.000 0.000 0.011 -22.156 8.692 0.03407 2.61 3.08
23 2 5100.000 16.625 0.029 -21.575 8.672 0.03399 2.27 1.93
23 3 5100.000 -16.621 0.024 -22.738 8.709 0.03401 3.50 4.06
23 1 5110.000 0.000 0.011 -22.156 8.937 0.03407 2.59 3.08
23 2 5110.000 16.625 0.029 -21.574 8.916 0.03399 2.23 1.92
23 3 5110.000 -16.621 0.024 -22.738 8.954 0.03402 3.48 4.07
